asin,body,brand,date
B078T2T2FL,I've dropped this phone like 200 times and not a scratch on it. It's superdurable and I always get compliments on my phone and the screen size. This purchase was worth every penny. Tbh I'm still learning some tricks I didn't even know this phone could do. The updated don't take your memory and it comes preloaded with useful apps great for travel. I don't see myself changing my phone anytime soon.,HUAWEI,"July 2, 2021"
B078T2T2FL,"This is less than one year ( February 16,2018) from the date I purchased the phone and I have started having a charging problem with the phone. As at today 12/13/18 the phone can no longer charge when plugged into AC and the parts cannot be found anywhere in the USA. Another flaw of the phone is that both the charging port and earplug are on the same port, causing lots of wear and tear on the plug in port. The charging port and the earphone port should be in different places.",HUAWEI,"July 2, 2021"
B078T2T2FL,"I have had issues with my Samsung 6. When I had to replace it I hesitated to get another Samsung. I did not want an iphone. After reading the reviews of the Huawei Pro 20, I decided to purchase it. I called Huawei support to make sure I could transfer everything from my Samsung. The technician I spoke to encouraged me to buy the Huawei Mate 10 Pro since it had a US Warranty. I did that. Phoneclone was easy to use and in no time my phone was ready to go.I have had the phone for about a month and I am still getting used to all the camera functions but all in all, I am very pleased with the phone.",HUAWEI,"July 2, 2021"
B078T2T2FL,"First Huawei love it at this price, buy this to replace galaxy note 8,way better than that",HUAWEI,"July 2, 2021"
B078T2T2FL,I left Samsung 5 for this new Huawei so I'm definitely still getting used to new phone features. Be mindful that when you set up multiple levels of security (pswd and fingerprint) it may confuse system and continuously LOCK you out of the phone; forcing default to manufacturer settings (this is what the phone rep said when I called for assistance). After that initial frustration it's been smooth sailing! I will alter my review should the need arise....,HUAWEI,"July 2, 2021"
B078T2T2FL,"I was a little scared buying this phone because of reviews I have seen on YouTube, but honestly this phone has been great! Everything has been as advertised and worth the price! Great fingerprint sensor and fantastic battery life. Big HD screen and beautiful camera. Worth every penny",HUAWEI,"July 2, 2021"
B078T2T2FL,"The phone is good. Reaction is fast, with large memory and storage. Recharging is very fast. The size is a little too big for me to carry by one hand. Compared to Chinese version, some functions are blocked in this unlocked US version, such as phone call recording. And the photos taken by the dual leica camera look not so perfect.",HUAWEI,"July 2, 2021"
B078T2T2FL,Huawei has some of the best phones around. Had the mate 9 and now the 10 is awesome,HUAWEI,"July 2, 2021"
B078T2T2FL,"My phone worked great.... For two whole weeks! Then calls were disconnecting, the phone would restart itself, and apps would close unexpectedly. I was not able to get in contact with support staff until 5 months in. Customer service is not standing by their product and I am being majorly inconvenienced. The phone has never even been dropped its in pristine condition. The customer service is disgraceful, and the phone quality is poor. I would not reccomend.",HUAWEI,"July 2, 2021"
B078T2T2FL,"So...I upgraded to this after using a Samsung Galaxy s3. I knew this would be a vast improvement but holy smokes this phone is awesome I would buy from Huawei the next time I need an upgrade for sure. My galaxy S3 just got so slow that I couldn't even take a picture on it without waiting 3+ minutes for the phone to respond. With the mate 10, I just put my finger over the fingerprint scanner and boom everything loads so fast, and the camera on this thing takes such high resolution photos everyone is blown away when they see the pics I've taken. Plus this thing takes photos so fast (without) blurring that sometimes I get people with their eyes closed. Overall, great phone I highly recommend it.",HUAWEI,"July 2, 2021"
B078T2T2FL,"Prior to this phone, I had a well loved Nexus 6p that was on its second battery. Had to upgrade due to phone was too slow. Only complaint I have about this phone (if you can call it a complaint) is that there are not a lot of sturdy cases that fit this phone. Otherwise, it is fantastic in every way. And the battery life is insane! I can go 2 days without charging phone.",HUAWEI,"July 2, 2021"
B078T2T2FL,I bought this phone for my girl but I love it. Camera is amazing. Plenty of storage for less than most phones. Easy to transfer info and came brand new in the packaging sealed. Very nice,HUAWEI,"July 2, 2021"
B078T2T2FL,Everything perfect I had tried it before gave to my relative in Asia .,HUAWEI,"July 2, 2021"
B078T2T2FL,"I own this phone for about 10 days. So far it works great. I found one small issue when I was installing a new screen protector. There are minor scratches on a screen. Usually I don't see them, but when I inspected carefully the screen when it was dark, I found them. I used the phone some time without any screen protector, but I used it very carefully and I highly suspect the scratches were from the very beginning. I don't have much concern about them, but be aware if you ant a perfect product - when you peel the factory screen protector, inspect the screen carefully.",HUAWEI,"July 2, 2021"
